site_number,island_code,island_name,site_code,site_name,survey_year,shannon_index,reserve_status,mean_depth,reference,reserve_year,simpson_index,latitude,longitude,date
25,SR,Santa Rosa Island,SP,South Point,2011,3.1273028071910196,Inside,41.09,TRUE,2003,0.812454837139477,33.89233333,-120.1195,2011-07-01
25,SR,Santa Rosa Island,SP,South Point,2012,2.7126972371547318,Inside,41.09,TRUE,2003,0.8598677918120249,33.89233333,-120.1195,2012-07-01
25,SR,Santa Rosa Island,SP,South Point,2013,2.6274235137956232,Inside,41.09,TRUE,2003,0.8810270507613337,33.89233333,-120.1195,2013-07-01
25,SR,Santa Rosa Island,SP,South Point,2014,3.0709074167089567,Inside,41.09,TRUE,2003,0.8833622436713817,33.89233333,-120.1195,2014-07-01
25,SR,Santa Rosa Island,SP,South Point,2015,2.636972326124128,Inside,41.09,TRUE,2003,0.8980794836447565,33.89233333,-120.1195,2015-07-01
25,SR,Santa Rosa Island,SP,South Point,2016,2.7614759870158014,Inside,41.09,TRUE,2003,0.9055999751477356,33.89233333,-120.1195,2016-07-01
25,SR,Santa Rosa Island,SP,South Point,2017,2.94470950190817,Inside,41.09,TRUE,2003,0.8792534496172482,33.89233333,-120.1195,2017-07-01
25,SR,Santa Rosa Island,SP,South Point,2018,1.9594268256200524,Inside,41.09,TRUE,2003,0.8631730046277044,33.89233333,-120.1195,2018-07-01
25,SR,Santa Rosa Island,SP,South Point,2019,2.756895223130459,Inside,41.09,TRUE,2003,0.906689705190526,33.89233333,-120.1195,2019-07-01
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2005,2.320625286605783,Outside,38.45,TRUE,Outside,0.6525023976088113,34.04488333,-119.6012667,2005-07-01
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2006,2.524426585372068,Outside,38.45,TRUE,Outside,0.7584462937232157,34.04488333,-119.6012667,2006-07-01
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2007,2.369967548168547,Outside,38.45,TRUE,Outside,0.8068977547728612,34.04488333,-119.6012667,2007-07-01
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2008,2.312500106974765,Outside,38.45,TRUE,Outside,0.6960984621092472,34.04488333,-119.6012667,2008-07-01
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2009,2.307976198185576,Outside,38.45,TRUE,Outside,0.7437190917674857,34.04488333,-119.6012667,2009-07-01
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2010,2.40628796359069,Outside,38.45,TRUE,Outside,0.726419120109687,34.04488333,-119.6012667,2010-07-01
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2011,2.4212988463756275,Outside,38.45,TRUE,Outside,0.6881656364225542,34.04488333,-119.6012667,2011-07-01
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2012,2.5963786471036663,Outside,38.45,TRUE,Outside,0.5457806697537653,34.04488333,-119.6012667,2012-07-01
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2013,2.391735843661321,Outside,38.45,TRUE,Outside,0.5843808615219781,34.04488333,-119.6012667,2013-07-01
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2014,2.580119987040852,Outside,38.45,TRUE,Outside,0.7337684520533503,34.04488333,-119.6012667,2014-07-01
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2015,2.274055071179717,Outside,38.45,TRUE,Outside,0.5779396715444882,34.04488333,-119.6012667,2015-07-01
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2016,2.728835879841841,Outside,38.45,TRUE,Outside,0.7098011942748403,34.04488333,-119.6012667,2016-07-01
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2017,1.9937536296456082,Outside,38.45,TRUE,Outside,0.7938896552160135,34.04488333,-119.6012667,2017-07-01
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2018,2.56669971823594,Outside,38.45,TRUE,Outside,0.7371156927875586,34.04488333,-119.6012667,2018-07-01
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2019,1.9219887039313364,Outside,38.45,TRUE,Outside,0.67111382362187455,34.04488333,-119.6012667,2019-07-01
27,SC,Santa Cruz Island,PP,Potato Pasture,2005,2.3267095439148537,Inside,37,TRUE,2003,0.7444250928020524,34.05216667,-119.5821167,2005-07-01
27,SC,Santa Cruz Island,PP,Potato Pasture,2006,2.3064934301853652,Inside,37,TRUE,2003,0.7712633360255561,34.05216667,-119.5821167,2006-07-01
27,SC,Santa Cruz Island,PP,Potato Pasture,2007,2.3407994511644143,Inside,37,TRUE,2003,0.6864271304841987,34.05216667,-119.5821167,2007-07-01
27,SC,Santa Cruz Island,PP,Potato Pasture,2008,2.474979947548189,Inside,37,TRUE,2003,0.7656931219008343,34.05216667,-119.5821167,2008-07-01
27,SC,Santa Cruz Island,PP,Potato Pasture,2009,2.5145258349609114,Inside,37,TRUE,2003,0.713088483848676,34.05216667,-119.5821167,2009-07-01
27,SC,Santa Cruz Island,PP,Potato Pasture,2010,2.740880702815519,Inside,37,TRUE,2003,0.7529368958217657,34.05216667,-119.5821167,2010-07-01
27,SC,Santa Cruz Island,PP,Potato Pasture,2011,2.264932176710684,Inside,37,TRUE,2003,0.7526331899923938,34.05216667,-119.5821167,2011-07-01
27,SC,Santa Cruz Island,PP,Potato Pasture,2012,2.6745336197618457,Inside,37,TRUE,2003,0.7156449679945209,34.05216667,-119.5821167,2012-07-01
27,SC,Santa Cruz Island,PP,Potato Pasture,2013,2.712042553738621,Inside,37,TRUE,2003,0.7295053969508563,34.05216667,-119.5821167,2013-07-01
27,SC,Santa Cruz Island,PP,Potato Pasture,2014,2.7452731194148394,Inside,37,TRUE,2003,0.8659727314439939,34.05216667,-119.5821167,2014-07-01
27,SC,Santa Cruz Island,PP,Potato Pasture,2015,1.1069481595804118,Inside,37,TRUE,2003,0.8634275997717666,34.05216667,-119.5821167,2015-07-01
27,SC,Santa Cruz Island,PP,Potato Pasture,2016,0.7289526234581111,Inside,37,TRUE,2003,0.8514066687063695,34.05216667,-119.5821167,2016-07-01
27,SC,Santa Cruz Island,PP,Potato Pasture,2017,2.0477881083116483,Inside,37,TRUE,2003,0.8736303000298837,34.05216667,-119.5821167,2017-07-01
27,SC,Santa Cruz Island,PP,Potato Pasture,2018,2.8492058870484342,Inside,37,TRUE,2003,0.8683778669674755,34.05216667,-119.5821167,2018-07-01
27,SC,Santa Cruz Island,PP,Potato Pasture,2019,2.271662645632805,Inside,37,TRUE,2003,0.8585463251316294,34.05216667,-119.5821167,2019-07-01
28,SC,Santa Cruz Island,CVP,Cavern Point,2005,2.2438318186628234,Inside,40,TRUE,2003,0.6797129768120843,34.05428333,-119.5668667,2005-07-01
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2.212061319363855,Inside,40,TRUE,2003,0.7195570864071417,34.05428333,-119.5668667,2006-07-01
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2.221844397571085,Inside,40,TRUE,2003,0.7285443510946126,34.05428333,-119.5668667,2007-07-01
28,SC,Santa Cruz Island,CVP,Cavern Point,2008,2.124419179039767,Inside,40,TRUE,2003,0.76626524639537,34.05428333,-119.5668667,2008-07-01
28,SC,Santa Cruz Island,CVP,Cavern Point,2009,2.556725804739112,Inside,40,TRUE,2003,0.7535280736074663,34.05428333,-119.5668667,2009-07-01
28,SC,Santa Cruz Island,CVP,Cavern Point,2010,2.122398261469011,Inside,40,TRUE,2003,0.8245841549769399,34.05428333,-119.5668667,2010-07-01
28,SC,Santa Cruz Island,CVP,Cavern Point,2011,2.3936054319083655,Inside,40,TRUE,2003,0.8364377072360323,34.05428333,-119.5668667,2011-07-01
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2.887794444005863,Inside,40,TRUE,2003,0.8701763041087569,34.05428333,-119.5668667,2012-07-01
28,SC,Santa Cruz Island,CVP,Cavern Point,2013,2.0403996268394238,Inside,40,TRUE,2003,0.8680141253523584,34.05428333,-119.5668667,2013-07-01
28,SC,Santa Cruz Island,CVP,Cavern Point,2014,2.7533430704281607,Inside,40,TRUE,2003,0.8968591188450854,34.05428333,-119.5668667,2014-07-01
28,SC,Santa Cruz Island,CVP,Cavern Point,2015,2.383665843392808,Inside,40,TRUE,2003,0.8946165647723303,34.05428333,-119.5668667,2015-07-01
28,SC,Santa Cruz Island,CVP,Cavern Point,2016,2.3660930809393035,Inside,40,TRUE,2003,0.8622228545145004,34.05428333,-119.5668667,2016-07-01
28,SC,Santa Cruz Island,CVP,Cavern Point,2017,2.38207912527409,Inside,40,TRUE,2003,0.8944208785815486,34.05428333,-119.5668667,2017-07-01
28,SC,Santa Cruz Island,CVP,Cavern Point,2018,2.7332480976577265,Inside,40,TRUE,2003,0.8474552051778216,34.05428333,-119.5668667,2018-07-01
28,SC,Santa Cruz Island,CVP,Cavern Point,2019,2.8012645128269664,Inside,40,TRUE,2003,0.8267425946572585,34.05428333,-119.5668667,2019-07-01
29,SC,Santa Cruz Island,LS,Little Scorpion,2005,2.5537072640209675,Outside,37.82,TRUE,Outside,0.7534643762245006,34.04415,-119.54245,2005-07-01
29,SC,Santa Cruz Island,LS,Little Scorpion,2006,2.712791175818129,Outside,37.82,TRUE,Outside,0.7757204141328696,34.04415,-119.54245,2006-07-01
29,SC,Santa Cruz Island,LS,Little Scorpion,2007,2.6320942106774106,Outside,37.82,TRUE,Outside,0.8059723526434263,34.04415,-119.54245,2007-07-01
29,SC,Santa Cruz Island,LS,Little Scorpion,2008,2.5312580486180143,Outside,37.82,TRUE,Outside,0.7868300908265371,34.04415,-119.54245,2008-07-01
29,SC,Santa Cruz Island,LS,Little Scorpion,2009,2.6478030909571517,Outside,37.82,TRUE,Outside,0.7105934819710459,34.04415,-119.54245,2009-07-01
29,SC,Santa Cruz Island,LS,Little Scorpion,2010,2.4976421748719217,Outside,37.82,TRUE,Outside,0.6747129358689881,34.04415,-119.54245,2010-07-01
29,SC,Santa Cruz Island,LS,Little Scorpion,2011,2.125968937196044,Outside,37.82,TRUE,Outside,0.6459247074971406,34.04415,-119.54245,2011-07-01
29,SC,Santa Cruz Island,LS,Little Scorpion,2012,2.25447471734837,Outside,37.82,TRUE,Outside,0.6882247881261316,34.04415,-119.54245,2012-07-01
29,SC,Santa Cruz Island,LS,Little Scorpion,2013,2.2445853045528654,Outside,37.82,TRUE,Outside,0.6778684829939379,34.04415,-119.54245,2013-07-01
29,SC,Santa Cruz Island,LS,Little Scorpion,2014,2.212147726422328,Outside,37.82,TRUE,Outside,0.6293980796746734,34.04415,-119.54245,2014-07-01
29,SC,Santa Cruz Island,LS,Little Scorpion,2015,1.8562325827831343,Outside,37.82,TRUE,Outside,0.6920595646490608,34.04415,-119.54245,2015-07-01
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,1.5371318609056766,Outside,37.82,TRUE,Outside,0.7126823203229822,34.04415,-119.54245,2016-07-01
29,SC,Santa Cruz Island,LS,Little Scorpion,2017,1.7015516821073524,Outside,37.82,TRUE,Outside,0.5259389375064203,34.04415,-119.54245,2017-07-01
29,SC,Santa Cruz Island,LS,Little Scorpion,2018,2.410507844757675,Outside,37.82,TRUE,Outside,0.8326103139740232,34.04415,-119.54245,2018-07-01
29,SC,Santa Cruz Island,LS,Little Scorpion,2019,1.7992409920473322,Outside,37.82,TRUE,Outside,0.6768712732589144,34.04415,-119.54245,2019-07-01
30,SC,Santa Cruz Island,PRF,Pedro Reef,2005,1.968575287177958,Outside,29.73,TRUE,Outside,0.6978535830680395,34.03836667,-119.5253,2005-07-01
30,SC,Santa Cruz Island,PRF,Pedro Reef,2006,1.8396194671497357,Outside,29.73,TRUE,Outside,0.8024107158138492,34.03836667,-119.5253,2006-07-01
30,SC,Santa Cruz Island,PRF,Pedro Reef,2007,1.8145932509512606,Outside,29.73,TRUE,Outside,0.7404392825030938,34.03836667,-119.5253,2007-07-01
30,SC,Santa Cruz Island,PRF,Pedro Reef,2008,1.8076651259055547,Outside,29.73,TRUE,Outside,0.6763412642098743,34.03836667,-119.5253,2008-07-01
30,SC,Santa Cruz Island,PRF,Pedro Reef,2009,1.5526631320805448,Outside,29.73,TRUE,Outside,0.7072153084487857,34.03836667,-119.5253,2009-07-01
30,SC,Santa Cruz Island,PRF,Pedro Reef,2010,2.011540351349162,Outside,29.73,TRUE,Outside,0.7078655714699649,34.03836667,-119.5253,2010-07-01
30,SC,Santa Cruz Island,PRF,Pedro Reef,2011,1.6009702686490146,Outside,29.73,TRUE,Outside,0.7487994097152099,34.03836667,-119.5253,2011-07-01
30,SC,Santa Cruz Island,PRF,Pedro Reef,2012,1.703452995367774,Outside,29.73,TRUE,Outside,0.7602235985746115,34.03836667,-119.5253,2012-07-01
30,SC,Santa Cruz Island,PRF,Pedro Reef,2013,1.7306978769505739,Outside,29.73,TRUE,Outside,0.7999882514200708,34.03836667,-119.5253,2013-07-01
30,SC,Santa Cruz Island,PRF,Pedro Reef,2014,1.8388740366201024,Outside,29.73,TRUE,Outside,0.7651034069961297,34.03836667,-119.5253,2014-07-01
30,SC,Santa Cruz Island,PRF,Pedro Reef,2015,1.8002679382473004,Outside,29.73,TRUE,Outside,0.6619894038307368,34.03836667,-119.5253,2015-07-01
30,SC,Santa Cruz Island,PRF,Pedro Reef,2016,0.5500079470988452,Outside,29.73,TRUE,Outside,0.765529724170062,34.03836667,-119.5253,2016-07-01
30,SC,Santa Cruz Island,PRF,Pedro Reef,2017,1.3517381561759896,Outside,29.73,TRUE,Outside,0.6611683652204334,34.03836667,-119.5253,2017-07-01
30,SC,Santa Cruz Island,PRF,Pedro Reef,2018,1.474762090684712,Outside,29.73,TRUE,Outside,0.48291977525500807,34.03836667,-119.5253,2018-07-01
30,SC,Santa Cruz Island,PRF,Pedro Reef,2019,1.8470937889620107,Outside,29.73,TRUE,Outside,0.7848737339069245,34.03836667,-119.5253,2019-07-01
31,AN,Anacapa Island,KH,Keyhole,2005,2.5549483299222007,Inside,29.64,FALSE,2003,0.8254003793962124,34.01641667,-119.4320167,2005-07-01
31,AN,Anacapa Island,KH,Keyhole,2006,2.616849258262435,Inside,29.64,FALSE,2003,0.7875176034340557,34.01641667,-119.4320167,2006-07-01
31,AN,Anacapa Island,KH,Keyhole,2007,2.6018926824743542,Inside,29.64,FALSE,2003,0.8188347624013079,34.01641667,-119.4320167,2007-07-01
31,AN,Anacapa Island,KH,Keyhole,2008,2.066265705368525,Inside,29.64,FALSE,2003,0.8346890249435976,34.01641667,-119.4320167,2008-07-01
31,AN,Anacapa Island,KH,Keyhole,2009,2.437252000894202,Inside,29.64,FALSE,2003,0.8047297431947041,34.01641667,-119.4320167,2009-07-01
31,AN,Anacapa Island,KH,Keyhole,2010,2.5694429300703328,Inside,29.64,FALSE,2003,0.7439571700569552,34.01641667,-119.4320167,2010-07-01
31,AN,Anacapa Island,KH,Keyhole,2011,1.6005001315586622,Inside,29.64,FALSE,2003,0.5274231537285419,34.01641667,-119.4320167,2011-07-01
31,AN,Anacapa Island,KH,Keyhole,2012,1.7380464888137623,Inside,29.64,FALSE,2003,0.612668218309268,34.01641667,-119.4320167,2012-07-01
31,AN,Anacapa Island,KH,Keyhole,2013,1.8604050320438734,Inside,29.64,FALSE,2003,0.5799309085588036,34.01641667,-119.4320167,2013-07-01
31,AN,Anacapa Island,KH,Keyhole,2014,2.219204044446899,Inside,29.64,FALSE,2003,0.7413918241967676,34.01641667,-119.4320167,2014-07-01
31,AN,Anacapa Island,KH,Keyhole,2015,0.4634912722097331,Inside,29.64,FALSE,2003,0.7968678484852803,34.01641667,-119.4320167,2015-07-01
31,AN,Anacapa Island,KH,Keyhole,2016,1.5873027751802635,Inside,29.64,FALSE,2003,0.8508887724442795,34.01641667,-119.4320167,2016-07-01
31,AN,Anacapa Island,KH,Keyhole,2017,1.6787194788767545,Inside,29.64,FALSE,2003,0.822772544087241,34.01641667,-119.4320167,2017-07-01
31,AN,Anacapa Island,KH,Keyhole,2018,2.4122436738803423,Inside,29.64,FALSE,2003,0.8575249705067656,34.01641667,-119.4320167,2018-07-01
31,AN,Anacapa Island,KH,Keyhole,2019,2.1861158481062675,Inside,29.64,FALSE,2003,0.8289149530864367,34.01641667,-119.4320167,2019-07-01
32,AN,Anacapa Island,EFC,East Fish Camp,2005,1.6835023953060941,Outside,38.09,TRUE,Outside,0.6946729260539587,34.0045,-119.3857833,2005-07-01
32,AN,Anacapa Island,EFC,East Fish Camp,2006,1.6865275254586358,Outside,38.09,TRUE,Outside,0.6192754095437625,34.0045,-119.3857833,2006-07-01
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2.0551972345181944,Outside,38.09,TRUE,Outside,0.5671210922041946,34.0045,-119.3857833,2007-07-01
32,AN,Anacapa Island,EFC,East Fish Camp,2008,1.6495658919554836,Outside,38.09,TRUE,Outside,0.6158455781192463,34.0045,-119.3857833,2008-07-01
32,AN,Anacapa Island,EFC,East Fish Camp,2009,1.777200469369299,Outside,38.09,TRUE,Outside,0.6088652440469547,34.0045,-119.3857833,2009-07-01
32,AN,Anacapa Island,EFC,East Fish Camp,2010,1.6774117534142399,Outside,38.09,TRUE,Outside,0.7454711950608741,34.0045,-119.3857833,2010-07-01
32,AN,Anacapa Island,EFC,East Fish Camp,2011,1.322464747520043,Outside,38.09,TRUE,Outside,0.6776250213667361,34.0045,-119.3857833,2011-07-01
32,AN,Anacapa Island,EFC,East Fish Camp,2012,1.8728482303505356,Outside,38.09,TRUE,Outside,0.6950974104145325,34.0045,-119.3857833,2012-07-01
32,AN,Anacapa Island,EFC,East Fish Camp,2013,1.7883731941696401,Outside,38.09,TRUE,Outside,0.680678291527487,34.0045,-119.3857833,2013-07-01
32,AN,Anacapa Island,EFC,East Fish Camp,2014,1.8969623612833686,Outside,38.09,TRUE,Outside,0.6604626509395075,34.0045,-119.3857833,2014-07-01
32,AN,Anacapa Island,EFC,East Fish Camp,2015,1.077388881375863,Outside,38.09,TRUE,Outside,0.6281616669440571,34.0045,-119.3857833,2015-07-01
32,AN,Anacapa Island,EFC,East Fish Camp,2016,1.7921183735405404,Outside,38.09,TRUE,Outside,0.6840534014306716,34.0045,-119.3857833,2016-07-01
32,AN,Anacapa Island,EFC,East Fish Camp,2017,2.0008474693345755,Outside,38.09,TRUE,Outside,0.5281948309602016,34.0045,-119.3857833,2017-07-01
32,AN,Anacapa Island,EFC,East Fish Camp,2018,1.959330405703147,Outside,38.09,TRUE,Outside,0.6090555122746079,34.0045,-119.3857833,2018-07-01
32,AN,Anacapa Island,EFC,East Fish Camp,2019,1.9149344197959395,Outside,38.09,TRUE,Outside,0.5807969034137985,34.0045,-119.3857833,2019-07-01
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2005,2.397649427573869,Inside,53.18,TRUE,2003,0.6382559133345032,34.0126,-119.3891833,2005-07-01
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006,2.5461433344977893,Inside,53.18,TRUE,2003,0.6500754806583233,34.0126,-119.3891833,2006-07-01
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2.5253290197116685,Inside,53.18,TRUE,2003,0.6902660141108883,34.0126,-119.3891833,2007-07-01
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2.49275627672565,Inside,53.18,TRUE,2003,0.710362628294696,34.0126,-119.3891833,2008-07-01
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2.0696582465338578,Inside,53.18,TRUE,2003,0.6997625508312921,34.0126,-119.3891833,2009-07-01
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2.240143701297012,Inside,53.18,TRUE,2003,0.6572762533108474,34.0126,-119.3891833,2010-07-01
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2.1815994432553443,Inside,53.18,TRUE,2003,0.6303359349190598,34.0126,-119.3891833,2011-07-01
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2.7759713274173015,Inside,53.18,TRUE,2003,0.6051783640333679,34.0126,-119.3891833,2012-07-01
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,1.6849649655699837,Inside,53.18,TRUE,2003,0.6766503597906518,34.0126,-119.3891833,2013-07-01
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,1.2665194308782688,Inside,53.18,TRUE,2003,0.7469910155093249,34.0126,-119.3891833,2014-07-01
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,0.8901022589578298,Inside,53.18,TRUE,2003,0.798530453770039,34.0126,-119.3891833,2015-07-01
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2016,0.468759907166305,Inside,53.18,TRUE,2003,0.7764435938654253,34.0126,-119.3891833,2016-07-01
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2017,1.3334888477583435,Inside,53.18,TRUE,2003,0.7661679215299411,34.0126,-119.3891833,2017-07-01
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2018,1.49499778850584,Inside,53.18,TRUE,2003,0.7529517739732468,34.0126,-119.3891833,2018-07-01
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2019,1.7849124059106578,Inside,53.18,TRUE,2003,0.8253341413057619,34.0126,-119.3891833,2019-07-01
34,AN,Anacapa Island,LH,Lighthouse,2005,2.770400904738565,Outside,27.91,TRUE,Outside,0.8667931676991999,34.0141,-119.3590167,2005-07-01
34,AN,Anacapa Island,LH,Lighthouse,2006,1.9514918349847703,Outside,27.91,TRUE,Outside,0.8191054535643395,34.0141,-119.3590167,2006-07-01
34,AN,Anacapa Island,LH,Lighthouse,2007,2.2685225153873714,Outside,27.91,TRUE,Outside,0.646946100432209,34.0141,-119.3590167,2007-07-01
34,AN,Anacapa Island,LH,Lighthouse,2008,2.064603548867243,Outside,27.91,TRUE,Outside,0.7531118772869406,34.0141,-119.3590167,2008-07-01
34,AN,Anacapa Island,LH,Lighthouse,2009,2.1819170450294747,Outside,27.91,TRUE,Outside,0.6291376230701089,34.0141,-119.3590167,2009-07-01
34,AN,Anacapa Island,LH,Lighthouse,2010,1.7153410817776245,Outside,27.91,TRUE,Outside,0.6787683230101065,34.0141,-119.3590167,2010-07-01
34,AN,Anacapa Island,LH,Lighthouse,2011,1.5559127876998518,Outside,27.91,TRUE,Outside,0.4853763471448631,34.0141,-119.3590167,2011-07-01
34,AN,Anacapa Island,LH,Lighthouse,2012,1.8149005637414535,Outside,27.91,TRUE,Outside,0.6856207999676265,34.0141,-119.3590167,2012-07-01
34,AN,Anacapa Island,LH,Lighthouse,2013,1.732320773457079,Outside,27.91,TRUE,Outside,0.6227557712665923,34.0141,-119.3590167,2013-07-01
34,AN,Anacapa Island,LH,Lighthouse,2014,1.8992174033624862,Outside,27.91,TRUE,Outside,0.7408682571516605,34.0141,-119.3590167,2014-07-01
34,AN,Anacapa Island,LH,Lighthouse,2015,1.9268535643572247,Outside,27.91,TRUE,Outside,0.5484580092759133,34.0141,-119.3590167,2015-07-01
34,AN,Anacapa Island,LH,Lighthouse,2016,2.6331321264204797,Outside,27.91,TRUE,Outside,0.7298497496473961,34.0141,-119.3590167,2016-07-01
34,AN,Anacapa Island,LH,Lighthouse,2017,2.5914239264442824,Outside,27.91,TRUE,Outside,0.7932158941639447,34.0141,-119.3590167,2017-07-01
34,AN,Anacapa Island,LH,Lighthouse,2018,2.294893330977439,Outside,27.91,TRUE,Outside,0.8425235768560575,34.0141,-119.3590167,2018-07-01
34,AN,Anacapa Island,LH,Lighthouse,2019,1.2804258592179918,Outside,27.91,TRUE,Outside,0.8508866400758441,34.0141,-119.3590167,2019-07-01
35,SB,Santa Barbara Island,WA,Webster's Arch,2005,1.4297619968469217,Outside,48.18,TRUE,Outside,0.5844897076807339,33.47985,-119.0622,2005-07-01
35,SB,Santa Barbara Island,WA,Webster's Arch,2006,1.5458071483330749,Outside,48.18,TRUE,Outside,0.5714957967163137,33.47985,-119.0622,2006-07-01
35,SB,Santa Barbara Island,WA,Webster's Arch,2007,1.2818081370919503,Outside,48.18,TRUE,Outside,0.7010946787640742,33.47985,-119.0622,2007-07-01
35,SB,Santa Barbara Island,WA,Webster's Arch,2008,1.1376359408940793,Outside,48.18,TRUE,Outside,0.8113017962812269,33.47985,-119.0622,2008-07-01
35,SB,Santa Barbara Island,WA,Webster's Arch,2009,1.6344944652043603,Outside,48.18,TRUE,Outside,0.7365761406113269,33.47985,-119.0622,2009-07-01
35,SB,Santa Barbara Island,WA,Webster's Arch,2010,1.8425114939267717,Outside,48.18,TRUE,Outside,0.6968487544635287,33.47985,-119.0622,2010-07-01
35,SB,Santa Barbara Island,WA,Webster's Arch,2011,1.7700697779443115,Outside,48.18,TRUE,Outside,0.7127611525181293,33.47985,-119.0622,2011-07-01
35,SB,Santa Barbara Island,WA,Webster's Arch,2012,2.1464551851669462,Outside,48.18,TRUE,Outside,0.7363607746605814,33.47985,-119.0622,2012-07-01
35,SB,Santa Barbara Island,WA,Webster's Arch,2013,1.8461983800605761,Outside,48.18,TRUE,Outside,0.6929160667093681,33.47985,-119.0622,2013-07-01
35,SB,Santa Barbara Island,WA,Webster's Arch,2014,1.9732582670635492,Outside,48.18,TRUE,Outside,0.8104408516130246,33.47985,-119.0622,2014-07-01
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,1.8247925854951994,Outside,48.18,TRUE,Outside,0.81176431404580085,33.47985,-119.0622,2015-07-01
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,2.480312663233424,Outside,48.18,TRUE,Outside,0.8247327958434307,33.47985,-119.0622,2016-07-01
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,2.1541597598328774,Outside,48.18,TRUE,Outside,0.8585989121003827,33.47985,-119.0622,2017-07-01
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,2.558557016585633,Outside,48.18,TRUE,Outside,0.8630660390148555,33.47985,-119.0622,2018-07-01
35,SB,Santa Barbara Island,WA,Webster's Arch,2019,2.655800952963846,Outside,48.18,TRUE,Outside,0.8494018475025996,33.47985,-119.0622,2019-07-01
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2005,1.98031105134831,Inside,38.14,TRUE,2003,0.6843183836402138,33.47306667,-119.0268167,2005-07-01
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2006,2.004009981128685,Inside,38.14,TRUE,2003,0.6639462076131679,33.47306667,-119.0268167,2006-07-01
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2007,1.8368007296601296,Inside,38.14,TRUE,2003,0.5859238079806459,33.47306667,-119.0268167,2007-07-01
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2008,1.7161777660172144,Inside,38.14,TRUE,2003,0.67951531175173,33.47306667,-119.0268167,2008-07-01
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2009,1.7880119648581363,Inside,38.14,TRUE,2003,0.6560062011781713,33.47306667,-119.0268167,2009-07-01
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2010,2.0677104224296627,Inside,38.14,TRUE,2003,0.7478800035712694,33.47306667,-119.0268167,2010-07-01
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2011,0.9693850221132855,Inside,38.14,TRUE,2003,0.72428129280178,33.47306667,-119.0268167,2011-07-01
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2012,1.0095374293883586,Inside,38.14,TRUE,2003,0.716401669370952,33.47306667,-119.0268167,2012-07-01
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2013,1.5613664126586324,Inside,38.14,TRUE,2003,0.8304724045840365,33.47306667,-119.0268167,2013-07-01
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2014,2.4993475266540486,Inside,38.14,TRUE,2003,0.8358304196807371,33.47306667,-119.0268167,2014-07-01
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2015,1.9787484231389454,Inside,38.14,TRUE,2003,0.8213151542857299,33.47306667,-119.0268167,2015-07-01
