site_number,island_code,island_name,site_code,site_name,survey_year,date,scientific_name,common_name,total_count,mean_density_sqm,total_area_surveyed_sqm,mean_depth,survey_type,reserve_status,reference,reserve_year,latitude,longitude
1,SM,San Miguel Island,WL,Wyckoff Ledge,1988,1988-07-27,Rock,Rock,746.9,74.69,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1988,1988-07-27,Sand,Sand,212,21.2,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1988,1988-07-27,Serpulorbis squamigerus,scaled wormsnail,2,0.2,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1988,1988-07-27,Tunicata,tunicates,13.899999999999999,1.39,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,articulated coralline algae,articulated coralline algae,103,10.3,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Astrangia lajollaensis,La Jolla cup coral,4,0.4,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Balanophyllia elegans,orange cup coral,55,5.5,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Bare Substrate,Bare Substrate,116.89999999999999,11.69,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Bryozoa,bryozoans (miscellaneous),177,17.7,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Chlorophyta,green algae,3,0.3,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Cobble,Cobble,27.9,2.79,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Corynactis californicus,club-tipped anemone,0,0,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Cystoseira,bladder chain kelp,12,1.2,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Desmarestia,acid weed,22.9,2.29,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Diaperoecia californica,Southern staghorn bryozoan,0,0,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Diopatra ornata,ornate tube worm,135,13.5,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,encrusting coralline algae,encrusting coralline algae,250,25,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Gelidium,agar weed,0,0,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Gigartina,sea tongue,12.9,1.29,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Laminaria farlowii,"oar weed, all",0,0,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Misc Inverts,Misc Inverts,192.89999999999998,19.29,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Pachythyone rubra,aggregated red sea cucumber,4,0.4,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Phaeophyta,brown algae (miscellaneous),17.9,1.79,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Phragmatopoma californica,colonial sand-tube worm,20,2,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Plantae,miscellaneous plants (ie: diatoms),0,0,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Porifera,sponges,12.9,1.29,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Rhodophyta,red algae (miscellaneous),764,76.4,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Rock,Rock,775,77.5,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Sand,Sand,197,19.7,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Serpulorbis squamigerus,scaled wormsnail,1,0.1,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1989,1989-08-16,Tunicata,tunicates,24,2.4,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,articulated coralline algae,articulated coralline algae,79,7.9,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Astrangia lajollaensis,La Jolla cup coral,2,0.2,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Balanophyllia elegans,orange cup coral,16,1.6,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Bare Substrate,Bare Substrate,75,7.5,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Bryozoa,bryozoans (miscellaneous),85,8.5,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Chlorophyta,green algae,0,0,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Cobble,Cobble,22.9,2.29,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Corynactis californicus,club-tipped anemone,2,0.2,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Cystoseira,bladder chain kelp,20.9,2.09,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Desmarestia,acid weed,88,8.8,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Diaperoecia californica,Southern staghorn bryozoan,5,0.5,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Diopatra ornata,ornate tube worm,126,12.6,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,encrusting coralline algae,encrusting coralline algae,136,13.6,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Gelidium,agar weed,0,0,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Gigartina,sea tongue,41.900000000000006,4.19,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Laminaria farlowii,"oar weed, all",1,0.1,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Misc Inverts,Misc Inverts,65,6.5,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Phaeophyta,brown algae (miscellaneous),5,0.5,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Phragmatopoma californica,colonial sand-tube worm,5,0.5,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Plantae,miscellaneous plants (ie: diatoms),0,0,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Porifera,sponges,5,0.5,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Rhodophyta,red algae (miscellaneous),719,71.9,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Rock,Rock,743,74.3,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Sand,Sand,233.9,23.39,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Serpulorbis squamigerus,scaled wormsnail,0,0,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1990,1990-07-24,Tunicata,tunicates,24,2.4,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,articulated coralline algae,articulated coralline algae,136,13.6,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Astrangia lajollaensis,La Jolla cup coral,5,0.5,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Balanophyllia elegans,orange cup coral,32,3.2,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Bare Substrate,Bare Substrate,116.89999999999999,11.69,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Bryozoa,bryozoans (miscellaneous),103,10.3,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Chlorophyta,green algae,1,0.1,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Cobble,Cobble,12,1.2,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Corynactis californicus,club-tipped anemone,3,0.3,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Cystoseira,bladder chain kelp,16,1.6,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Desmarestia,acid weed,11,1.1,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Diaperoecia californica,Southern staghorn bryozoan,0,0,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Diopatra ornata,ornate tube worm,141,14.1,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,encrusting coralline algae,encrusting coralline algae,183.9,18.39,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Gelidium,agar weed,4,0.4,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Gigartina,sea tongue,66.9,6.69,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Laminaria farlowii,"oar weed, all",1,0.1,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Misc Inverts,Misc Inverts,146.9,14.69,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Phaeophyta,brown algae (miscellaneous),4,0.4,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Phragmatopoma californica,colonial sand-tube worm,37,3.7,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Plantae,miscellaneous plants (ie: diatoms),3,0.3,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Porifera,sponges,15,1.5,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Rhodophyta,red algae (miscellaneous),615,61.5,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Rock,Rock,734,73.4,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Sand,Sand,253.9,25.39,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Serpulorbis squamigerus,scaled wormsnail,0,0,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-23,Tunicata,tunicates,13.899999999999999,1.39,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,articulated coralline algae,articulated coralline algae,145,14.5,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Astrangia lajollaensis,La Jolla cup coral,12.9,1.29,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Balanophyllia elegans,orange cup coral,15,1.5,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Bare Substrate,Bare Substrate,252,25.2,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Bryozoa,bryozoans (miscellaneous),155,15.5,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Chlorophyta,green algae,0,0,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Cobble,Cobble,40.9,4.09,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Corynactis californicus,club-tipped anemone,2,0.2,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Cystoseira,bladder chain kelp,46.900000000000006,4.69,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Desmarestia,acid weed,15,1.5,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Diaperoecia californica,Southern staghorn bryozoan,0,0,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Diopatra ornata,ornate tube worm,98.9,9.89,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,encrusting coralline algae,encrusting coralline algae,317,31.7,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Gelidium,agar weed,0,0,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Gigartina,sea tongue,60,6,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Laminaria farlowii,"oar weed, all",0,0,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Misc Inverts,Misc Inverts,123.9,12.39,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Phaeophyta,brown algae (miscellaneous),10,1,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Phragmatopoma californica,colonial sand-tube worm,1,0.1,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Plantae,miscellaneous plants (ie: diatoms),0,0,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Porifera,sponges,15,1.5,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Rhodophyta,red algae (miscellaneous),532,53.2,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Rock,Rock,716.9,71.69,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Sand,Sand,242,24.2,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Serpulorbis squamigerus,scaled wormsnail,2,0.2,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-09-16,Tunicata,tunicates,8.9,0.89,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,articulated coralline algae,articulated coralline algae,167,16.7,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Astrangia lajollaensis,La Jolla cup coral,1,0.1,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Balanophyllia elegans,orange cup coral,13.899999999999999,1.39,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Bare Substrate,Bare Substrate,286,28.6,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Bryozoa,bryozoans (miscellaneous),106.89999999999999,10.69,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Chlorophyta,green algae,6,0.6,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Cobble,Cobble,32.9,3.29,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Corynactis californicus,club-tipped anemone,0,0,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Cystoseira,bladder chain kelp,34,3.4,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Desmarestia,acid weed,143.9,14.39,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Diaperoecia californica,Southern staghorn bryozoan,0,0,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Diopatra ornata,ornate tube worm,91.89999999999999,9.19,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Eisenia arborea,"Southern sea palm, all",0,0,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,encrusting coralline algae,encrusting coralline algae,265,26.5,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Gelidium,agar weed,15,1.5,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Gigartina,sea tongue,106,10.6,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Laminaria farlowii,"oar weed, all",5,0.5,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Macrocystis pyrifera,"giant kelp, all",317,31.7,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Misc Inverts,Misc Inverts,35.9,3.59,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Phaeophyta,brown algae (miscellaneous),1,0.1,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Phragmatopoma californica,colonial sand-tube worm,11,1.1,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Plantae,miscellaneous plants (ie: diatoms),4,0.4,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Porifera,sponges,16,1.6,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Pterygophora californica,"California sea palm, all",3,0.3,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Rhodophyta,red algae (miscellaneous),670,67,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Rock,Rock,671.9,67.19,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Sand,Sand,295,29.5,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Serpulorbis squamigerus,scaled wormsnail,1,0.1,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-14,Tunicata,tunicates,15,1.5,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-12,articulated coralline algae,articulated coralline algae,136.9,13.69,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-12,Astrangia lajollaensis,La Jolla cup coral,0,0,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-12,Balanophyllia elegans,orange cup coral,18.9,1.89,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-12,Bare Substrate,Bare Substrate,210,21,10,43.27,rpc,Outside,FALSE,Outside,34.02236667,-120.3874667
