site_number,island_code,island_name,site_code,site_name,survey_year,reserve_status,reference,giant_kelp,red_gorgonian,brown_gorgonian,California_golden_gorgonian,chestnut_cowrie,wavy_turban_snail,red_turban_snail,queen_tegula,bat_star,giant_spined_sea_star,red_sea_urchin,purple_sea_urchin,warty_sea_cucumber,ochre_sea_star,orange_puffball_sponge,red_abalone,pink_abalone,green_abalone,Kellets_whelk,giant_keyhole_limpet,rock_scallop,sunflower_star,white_sea_urchin,Total_benthic,Non_targeted_invert,Targeted_invert,Carnivorous_invert,Herbivorous_invert,Planktivorous_invert,blacksmith,black_surfperch,striped_surfperch,opaleye,rock_wrasse,garibaldi,lingcod,senorita,kelp_bass,rubberlip_surfperch,pile_perch,cabezon,kelp_rockfish,black_and_yellow_rockfish,blue_rockfish,olive_rockfish,treefish,California_sheephead_female,California_sheephead_male,ocean_whitefish,halfmoon,California_scorpionfish,Total_fish,Non_targeted_fish,Targeted_fish,Carnivorous_fish,Herbivorous_fish,Piscivorous_fish,Planktivorous_fish,Total_mixed,Non_targeted_mixed,Targeted_mixed,Carnivorous_mixed,Herbivorous_mixed,Planktivorous_mixed,Southern_sea_palm_adult,Southern_sea_palm_juvenile,California_sea_palm_adult,California_sea_palm_juvenile,oar_weed_adult,oar_weed_juvenile,Coronado_urchin,stalked_tunicate,blue_banded_goby,blackeye_goby,island_kelpfish,Sargassum_horneri_adult,Sargassum_horneri_juvenile,California_hydrocoral,white_spotted_rose_anemone,California_spiny_lobster,California_brown_sea_hare,threaded_abalone,white_abalone,gumboot_chiton,wakame_adult,wakame_juvenile,coralline_sculpin,top_smelt,tubesnout,kelp_surfperch,speckled_sanddab,sculpin_spp,kelpfish_spp,rainbow_surfperch,snubnose_sculpin,painted_greenling,rockfish_YOY,gopher_rockfish_adult,copper_rockfish_adult,vermillion_rockfish_adult,bocaccio_juvenile,lavender_sculpin,white_surfperch,brown_rockfish_adult,spotfin_sculpin,scalyhead_sculpin,surfperch_spp_adult,sailfin_sculpin,surfperch_spp_juvenile,giant_kelpfish_adult,sharpnose_surfperch,kelp_greenling_juvenile,soupfin_shark,kelp_greenling_female,swell_shark,giant_kelpfish_juvenile,kelp_greenling_male,larval_fish_spp,cusk_eel_spp,bat_ray,fringehead_spp,jack_mackerel,c_o_turbot,Pacific_angel_shark,black_rockfish_adult,stripedfin_ronquil,grass_rockfish_adult,ronquil_spp,kelp_greenling_adult,sharpnose_white_surfperch,gunnel_spp,clingfish_spp,Pacific_sardine,shiner_surfperch,crevice_kelpfish,zebra_perch,spotted_kelpfish,bocaccio_adult,prickleback_spp,yellowtail,yellowfin_fringehead,sanddab_spp,Pacific_barracuda,rockfish_spp_adult,horn_shark,California_moray_eel,zebra_goby,northern_ronquil,Pacific_bonito,surfperch_spp,Pacific_mackerel,onespot_fringehead,finescale_triggerfish_adult,sargo,black_croaker,barred_sand_bass,baitfish_unidentified,orangethroat_pikeblenny,thornback_ray,top_smelt_adult,top_smelt_juvenile,northern_anchovy,halfbanded_rockfish_adult,white_seabass,plain_cardinalfish,leopard_shark,giant_black_sea_bass_adult,California_halibut,swallowtail_damselfish,tubesnout_juvenile,wolf_eel,goby_spp,monkeyface_prickleback,broadnose_sevengill_shark,sarcastic_fringehead,plainfin_midshipman,walleye_surfperch,ocean_sunfish,shannon_index,simpson_index,articulated_coralline_algae,La_Jolla_cup_coral,orange_cup_coral,bladder_chain_kelp,ornate_tube_worm,encrusting_coralline_algae,sea_tongue,brown_algae,red_algae,scaled_wormsnail,tunicates,Misc_Inverts,acid_weed,Bare_Substrate,bryozoans,green_algae,club_tipped_anemone,Southern_staghorn_bryozoan,agar_weed,oar_weed_cover,colonial_sand_tube_worm,miscellaneous_plants,sponges,aggregated_red_sea_cucumber,Southern_sea_palm_cover,giant_kelp_cover,California_sea_palm_cover
22,SR,Santa Rosa Island,CP,Cluster Point,2007,Outside,TRUE,16.819028671999998,0,0,0,4.048222460622518,0,1.0485253024024694,0,110.80206939857312,8.3419130639605,539.7393658704926,19.657410392691837,36.879823339364805,0,42.24060296928044,0.27202462766046387,0,0,1.3010322320889496,3.423472188956248,2.6256192546302337,26.87497021537512,0,814.0740799880994,215.66068531712023,598.4133946709791,151.3682073706202,564.1407983822037,44.86622222391067,0.3997475841765037,0.6502797112518691,0.3461329816988352,0.1194748276593801,0,0,0,0.8218105935829861,0,0.32140374768753105,0.4968767839754654,0,0.8929141995642567,0,0.9562684726699036,0.26114351474390524,0,0.4816288602149716,5.444903835544011,0,0,0,11.19258511276962,3.155726230032571,8.036858882737048,7.741225920372683,0.1194748276593801,1.1540577143081618,2.1778266504293935,825.266665100869,218.8164115471528,606.4502535537162,159.1094332909929,564.260273209863,47.044048874340064,0,0.04,1.37,4.58,0,0.2,0,0.45,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.001,0,0,5e-4,0,0,0.00325,5e-4,0,0,0.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.407543168446645,0.8157235913655638,2.5,0.66,1.83,0,1.83,15.83,1.83,0.83,52.5,0,8.5,22.16,2.16,13.5,6.16,0.16,0.83,0,0,0,3.66,0,4.83,0,0.5,7.5,9.66
22,SR,Santa Rosa Island,CP,Cluster Point,2008,Outside,TRUE,43.4912614899,0,0,0,4.048222460622518,0.25216056155538064,0,0,108.27817246907378,28.9651685528164,427.85875913310826,51.696216557591015,46.099779174206006,0,45.76187741674788,1.4062549218843068,0,0,1.3930645844945877,3.69322071679708,2.024656235416843,3.381122121567639,0,768.3499363957817,247.23025521710065,521.119681178681,146.3179107501303,484.65445132938066,47.78653365216472,0.02422539083151441,0.4415283601109918,0.69238589906635994,0,0,0,2.4540727804741307,0,0,0,0.09442879242437882,0,0.3352286008781948,0.16437977193962108,0.9179327666584928,0.00606069668422205,0,0.1283050912568967,6.6774474311176535,0,0,0,11.935995581442455,1.252568442433245,10.683427139009211,8.03409557397628,0,2.9597418499761687,0.9421581574900072,780.2859319772242,248.48282365953384,531.8031083176903,154.35200632410658,484.65445132938066,48.72869180965473,0.04,0.08,2.87,8.41,0.08,0,0,0.29,0,0.04,0,0,0,0,0.04,0,0.00277777784503996,0,0,0,0,0,0,0,0.0165,0,0,0,5e-4,0.001,5e-4,0.0025,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6234117543362614,0.8592933458160127,10.66,0.16,1.83,2.33,3,33,8,1.33,66.66,0.16,6.66,5.66,2.83,11.83,31.33,0,0.5,0.16,0.16,0,0.83,0,8.33,0,4.5,31.66,31.33
22,SR,Santa Rosa Island,CP,Cluster Point,2009,Outside,TRUE,41.97085181635,0,0,0,11.7398451358053,0,0,0,203.42995822862045,12.746983037038012,598.9687532997234,184.40152513926407,27.6598675045236,0,59.62949187163662,4.513134774399783,0,0,2.4607245694100253,5.759073089098828,0.92251549921856,12.662807245817742,0,1166.8655312109065,494.8828185216808,671.9827126892255,243.04031821669153,793.6424863024861,60.55200737085518,1.199242752529511,1.035857798820151,2.398850883154729,0.3584244829781403,0,0,0,0,0,0,0.0622497675449471,0.4973385769854499,1.7838906481227086,0.09572574202582686,2.0051929368753485,0.623274796230317,0.0010603721154903,0.3316000769919081,5.00808557333824,0,0,0,15.400794407712768,5.054625685027478,10.34616872268529,8.836644099849975,0.3584244829781403,3.0012901354797927,3.2044356894048596,1182.2663256186192,499.9374442067083,682.3288814119109,251.8769623165415,794.0009107854643,63.75644306026004,0.16,0.04,3.2,0.95,0,0,0,0.91,0,0.04,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.140875,0,0,0,0.001,0,5e-4,0.00325,0.009665,0,5e-4,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,7.5e-4,0,0.046165,0,0,0,0,0,0,8.3e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,2.7341981458440867,0.8490573544522503,10.83,0.16,2.33,0.83,5,42.66,2.5,2,68.5,0,12.16,8.83,4.83,9.5,11.83,0,1.16,0,0,0.16,0,0.16,8.16,0,4.16,19.66,33.83
22,SR,Santa Rosa Island,CP,Cluster Point,2010,Outside,TRUE,18.260175282,0,0,0,3.238577968498014,0,0.03730826908429136,0,97.285373782085,11.831653868848758,476.9930169452892,156.3794774314199,66.8446798025987,0,49.9884649876013,1.078283729130624,0,0,5.116807803676012,2.9836849862930035,4.4295367595901505,16.447424521822505,0,910.9144661379374,339.2329412756991,571.6815248622383,133.9198379449303,637.471771361217,54.41800174719145,0.01308528643181651,1.10103478700857,1.5913184359405084,0,0,0,1.636048520316087,0,0,0.7110068655039838,0.2529933341692284,0.3698633839156243,2.229518332809737,0.484362167217085,18.40011950299098,0.384768566833102,0.2249260778979613,0.41491257450539343,3.678423457211627,0,0,0,31.492381292751706,3.669438709054107,27.822942583697596,7.749689454339311,0,5.329487048989597,18.413204789422796,942.4068474306893,342.9023799847532,599.5044674459359,141.6695273992696,637.471771361217,72.83120653661425,0.25,0.08,2,0.2,0,0,0,0.45,0,0.04,0,0,0,0,0.07,0,0,0,0,0,0,0,0.001,0,0.011,0,0,0,0.001,7.5e-4,5e-4,0.011125,0.02032999999999999,0,0.001,5e-4,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,2.8180422460177854,0.8519852501530523,5,0.66,1.66,0,2.83,40.83,0,1.66,51.66,0,10.66,19.5,0.16,13.66,10.33,0,0.5,0,0,0,0.33,0.16,3,0,12.66,14,34.83
22,SR,Santa Rosa Island,CP,Cluster Point,2011,Outside,TRUE,7.6092541008,0,0,0,4.048222460622518,0,0,0,227.32237416206124,10.54257098469194,688.2139942339386,196.048964908492,36.879823339364805,0,55.90293407036496,2.1912364317145712e-4,0,0,1.4119709155969336,5.409625635426871,2.876077123172865,30.279478773397503,0,1266.545509831573,529.5543901187002,736.9911197128732,273.6046172963701,889.6728039015006,58.77901119353782,0.34225440335150437,1.7670515391637869,2.444564183248024,0.1194748276593801,0,0,2.4540727804741307,0.22714238571999787,0,0.19875071359018617,0.30921407509572363,0.3698633839156243,3.737681129027539,0.18990216600087848,9.556191096714668,0.6348459838303787,0.03568958195944698,0.4678478852271894,4.382343970311431,0,0,0,27.23689010528989,5.408452127828603,21.828437977461288,9.56977236663634,0.1194748276593801,7.422055025207999,10.125587885786173,1293.7823999368634,534.9628422465288,758.8195576903345,283.1743896630065,889.79227872916,68.90459907932399,0.37,0.08,1.37,0.58,0,0,0,1.16,0,0.08,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.016665,0,0,0,5e-4,0,0,0.006875,0.00175,5e-4,5e-4,8.75e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005875,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,2.7806801226482625,0.8197350995567012,2.5,0.16,1.33,0.5,10.83,25.5,1.16,1.83,65.16,0.16,5.33,19.82,1.66,12.83,6,0,0,0,0,0,5.16,0.16,7.16,0.33,4.5,4.66,16.66
22,SR,Santa Rosa Island,CP,Cluster Point,2012,Outside,TRUE,7.31805771225,0,0,0,5.86992256790265,0.27006004003287715,0,0,63.73811437600917,7.814591576062978,311.01458044786204,53.80362189975868,36.879823339364805,0,55.21723334462052,0.4979228881553296,0,0,1.1074476740103112,7.232493889587737,3.4891012208596925,49.102549812070166,0,603.355520788547,243.2764503541672,360.07907043437973,127.90268604608816,372.5486191253638,58.70633456548021,0.01249211200551574,1.0292678807458675,2.9812607038527923,0,0,0,2.0450606503951088,0,0,0,0.06357116251551213,0.5395538154967284,5.645197239337137,0.5201634177992928,10.62826770110219,0.4232306558869191,0.2632903934236611,0.1829943535283964,10.422759284902838,0,0,0,34.75710937099196,4.086591859119688,30.670517511872273,14.679853385545409,0,9.436496172338847,10.640759813107708,638.1126301595389,247.36304221328692,390.749587946252,142.58253943163356,372.5486191253638,69.34709437858791,0.33,0.08,0.33,0.25,0,0,0,0.66,0,0.04,0,0,0,0,0.09,0,0,0,0,0,0,0,7.5e-4,0,0,0,0,0,5e-4,0,0.0015,0.004375,5e-4,7.5e-4,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0.007665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25e-4,0,0,0,0,0,0,0,2.7498482832348654,0.761011428497059,3.16,0.33,2.16,0,6.5,27.66,0.5,3.16,58.66,0,3.66,2.5,2.33,23.66,0.83,0,1,0,0.16,0,0.33,0.33,6,0,5,1.16,11.83
22,SR,Santa Rosa Island,CP,Cluster Point,2013,Outside,TRUE,11.678373940800002,0,0,0,1.619288984249007,0.3948180459426058,0,0,174.77520783649294,9.269918624350913,533.9626393026703,197.0135159878172,18.4399116696824,0,50.056669830739025,0.4979228881553296,0,0,4.325403364420701,5.198003036472621,3.065981331462641,41.939391676031654,0,1052.237046519287,480.3699188643087,571.8671276549786,232.3240285314878,736.6720812151154,53.12265116220166,1.2600742140653354,0.6290949191055109,3.0805835371196335,0,0,0,4.0901213007902175,0.08403260747649124,0,1.3451186787123106,1.283223352863727,0.5241206961627375,7.1708589643023375,0.22006913829970076,45.54826137823519,4.327946122894123,0.400287183209058,0.8161617636041173,17.254429104984204,0,0,0,88.03438296182469,7.682127309343008,80.35225565248169,24.408611356389503,0,16.733403405658173,46.89236819977702,1140.271429481112,488.0520461736517,652.2193833074602,256.7326398878773,736.6720812151154,100.01501936197867,0.62,0.37,0.45,0,0,0.08,0,0.29,0,0.16,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.15625,0.00675,0,0,5e-4,0.00125,5e-4,0.0091,0.08089,5e-4,5e-4,5e-4,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0.001,5e-4,0,5e-4,0,0,0,0,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,2.770811235409954,0.7734573859410431,2.33,0.66,1.66,0,7.16,43.66,0,0.33,41.83,0,6,6.33,0,5.66,8.5,0,0.66,0.5,0.16,0,0.16,0.33,5,0.16,2,2.66,1.16
22,SR,Santa Rosa Island,CP,Cluster Point,2014,Outside,TRUE,9.6361844211,0,0,0,2.42893347637351,0.3016792533584516,0.8661412123275006,0,160.9807171841328,0.2246995687958482,452.75364523225295,141.09940134012007,36.879823339364805,0,49.44588426773614,0.9321912961579084,0,0,1.3557539431685528,5.149587639757794,3.164595245133417,0,0,865.2192374197797,360.2614147730741,504.95782264670567,165.29178342582915,600.8009667206162,52.61047951286956,0.02826652966687104,0.28435671504996796,3.807462798687187,0.6356060831479021,0,0,4.237365667618665,0.02940362424123225,0,0.4821056215312966,0.1104933406569361,0.7512366836872034,2.9120239448943503,0.41911932209275143,10.19602562987155,1.55072105710135,0.00825491509801634,0.483307112215706,13.6265747803465,0,0,0,39.56232382590749,5.377694712981393,34.18462911292609,18.79430036848759,0.6356060831479021,9.878721590492336,10.253695783779651,904.7815612456872,365.6391094860555,539.1424517596317,184.08608379431675,601.4365728037641,62.86417529664921,0.45,0.5,0.33,0.16,0,0,0,0.29,0,0.25,0,0,0,0,0.08,0,0.00277777784503996,0,0,0.00138888892251998,0,0,0,0,0.001,0.009,0,0,5e-4,0,0,0.011165,0.014,0.001,5e-4,5e-4,0.004625,0,0,0,0,0,0,0,0,5e-4,0,0,0,5e-4,0,0,8.3e-4,0,0,0,0,0.1,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,2.385537623537178,0.8137019846016224,8.16,0.66,1.5,0.33,3.33,53.66,2.33,3.66,71.66,0,7.33,15.16,0.5,9.5,16.5,0,2.5,0,0,0,0.16,0,1.16,0,12.83,9,9.16
22,SR,Santa Rosa Island,CP,Cluster Point,2015,Outside,TRUE,19.52711269885,0,0,0,4.048222460622518,0.263979354448166,0.11141466475487832,0,52.62960771888711,0.45585283578635905,629.1761953214341,197.218666951776,46.099779174206006,0,36.024712116770516,0.8318314642125584,0,0,3.2009781762619167,8.125060264121048,21.357079359815145,0,0.00431206334496359,1019.0748046252912,299.3382658755211,719.7365387497701,60.59864054600607,835.4674807296435,57.38179147658566,1.235781508774577,0.03795525762936246,1.2990354579106191,0.15770677251038173,0,0,1.636048520316087,2.135487840889758,0,0.32140374768753105,0.09921173830757926,0,1.9653316257494164,0.3861564495142296,7.543778733120626,1.106675488569162,0.00424148846196121,1.815347973006438,1.0769997037710557,0,0,0,20.821162306218785,5.286582323709808,15.534579982508976,4.649953878312585,0.15770677251038173,5.098453572610857,10.915048082784962,1039.89596693151,304.6248481992309,735.2711187322792,65.24859442431865,835.625187502154,68.29683955937062,0.33,0.25,0.83,0.04,0,0,0,0.2,0,0.16,0,0,0,0,0.09,0,0.02,0,0,0,0,0,0.0015,0,0,0.0025,0,0,0,0,0,0.0135,0.01333,0,0,5e-4,0,0,0,0,0,0,0,0,0,0.001,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.687008971281502,0.7895627821694674,1.83,0.66,1,0.16,2.66,41,0.16,2.33,34.33,0.66,0.66,6,0,18.83,7.66,0,0.5,0,0,0,0.16,0.33,4.5,3.33,5.5,3.33,3.83
22,SR,Santa Rosa Island,CP,Cluster Point,2016,Outside,TRUE,0.24880972355,0,0,0,4.048222460622518,16.17171136665836,0.07126880566541502,0,32.685047273314545,0.1882522475362824,588.9238144162827,373.8503288101254,36.879823339364805,0,19.11942989527289,0.07486737483663453,0,0,2.3635079947004436,8.576952062653769,20.09237277893506,0,0.00347011169290764,1103.2978786612116,438.54657023605495,664.7513084251567,55.45674134283215,971.5007015812567,39.21180267420795,0.34197626439590056,0.05681899883099858,2.3116335973519453,0.1433697931912561,0,0,1.636048520316087,2.171159995881247,0.1134230714744686,0,0.3279610001596464,0,2.4798181746853944,0.5321590647015885,32.97593242027923,3.0715650124002756,0.2489479909532475,1.8090969297141064,5.989394219098412,0,0,0,54.2093050534338,5.352919649810994,48.85638540362281,10.49490474515511,0.1433697931912561,8.08196183453106,35.48906868055638,1157.5071837146454,443.89948988586593,713.6076938287796,65.95164608798726,971.644071374448,74.70087135476433,0.25,0.2,0.25,0.7,0,0,0,0,0,0.04,0,0,0,0,0.1,0,0,0,0,0.00138888892251998,0,0,0,0,0,0.001165,0,0,5e-4,0,0.0015,0.0128,0.02075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4177505245111375,0.6510385486644726,2.5,0.16,2.33,0,2,74.66,2.66,1.33,11.16,1.83,0.66,4.16,0,8.83,1,0,0.5,0,0,0,0.5,14.66,0.66,0,11.33,0,0
22,SR,Santa Rosa Island,CP,Cluster Point,2017,Outside,TRUE,0,0,0,0,3.238577968498014,0.8479279451986326,1.146688696949434,0.02270705438164282,40.07182994571374,0.49301971781225634,237.17408185120695,208.10073427163965,27.6598675045236,0,23.10902661500785,0.37869688634297144,0,0,2.7561204238792754,6.806408799303323,31.44667618396952,0,0.01471759998811855,583.267081464415,282.23571885868756,301.03136260572745,47.40747600110192,453.6440351598121,54.55570279897736,2.710284307343413,0.00727778372807486,0.31078793153567197,0,0,0,2.1759445320203956,0.3111314821620626,0,0.38103182446293465,0.3150178712928547,0,0.6771464410173949,0.716856007481286,17.086193480635227,1.40891235646838,0.03405152477931741,1.7158902674864418,5.258812764373716,0,0,0,33.109338574787174,4.0355312005250115,29.07380737426216,7.988818442879694,0,5.012910861766774,20.107609270140703,616.3764200392022,286.27125005921255,330.1051699799896,55.39629444398161,453.6440351598121,74.66331206911808,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.07,0,0,0,0,0,0,0,0.00125,0,0,0,0,0,0,0,0.002,0.0105,0.00533,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,8.3e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2388521338094285,0.6940637420200915,1.66,2.16,7.16,0,1.33,49.83,3.5,0,3.83,3.5,0.5,11.83,0,14.83,1.5,0,2.66,0,0,0,0,0.33,1.16,3.83,0,0,0
22,SR,Santa Rosa Island,CP,Cluster Point,2018,Outside,TRUE,0.155770993875,0,0,0,3.238577968498014,3.960329442891868,0.13966071316882314,0.10987585061730196,59.220131795493955,0,220.24747303914424,247.59352099110285,18.4399116696824,0,15.192386648203131,0.2746539336825829,0,0,1.3949476646180503,5.683102119233985,29.772670935813856,0,0.01702358659150473,605.4400373526175,331.3292728934233,274.11076445919423,67.81398687150188,474.0653102335413,44.96505758401699,32.14512530958316,0.12575537166355036,0.21284991303571263,0.4545637016453667,0,0,0,0.28543311925965337,0.1855245012072068,0,0.05806707091580726,0,0.5663153225799302,0.30701484502014714,15.77599907098617,0.5946423305602486,0.03568958195944698,0.460705354262746,1.314703191093429,0,0,0,52.522388683772576,33.281794486103244,19.240594197669324,2.1720809009712454,0.4545637016453667,1.6891865813269795,48.20655749982898,657.9624260363902,364.61106737952656,293.35135865686357,69.98606777247313,474.51987393518664,93.17161508384596,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.09,0,0.01,0.00138888892251998,0,0,0,0,7.5e-4,0,0,0,0,0,0,0,0.001,0.0145,0.002165,0,0,8.75e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7707242631743676,0.4556244077348315,1.16,0.5,1.83,0,0,64.33,0.66,0,6.16,0.5,0.33,2.5,0,19.5,1.5,0,2.66,0,0,0,0,0,0.5,5.5,0,0,0
22,SR,Santa Rosa Island,CP,Cluster Point,2019,Outside,TRUE,0.39207665125,0.00731252054970757,0,0,0.8096444921245035,8.235648887642808,2.3405808888256043,0.19549396339849684,91.44953992198248,0.2254739284053592,147.6387055947907,167.85048277412054,27.6598675045236,0,3.3622987063429934,0.06833134093768527,0,0,3.936659281801643,3.1519124185162064,97.21248203526343,0,0.09171765473827556,554.628228565214,267.2122077211163,287.41602084409783,104.6569665119568,321.3372246353275,100.58209326215616,6.909276796517425,0.6832988538109795,0.5202997874206309,4.4513000531435205,0,0,1.1714417184724546,0.01361278900057048,1.140774065903343,0,0.3150325967335748,0,1.7213113683743284,0.11993821010581798,1.3081910460089936,1.9491751940485085,0,1.346413019824391,25.4150997197705,0.8244360374844031,0,0,47.88960125661944,12.8928208766267,34.99678037999274,29.10458001504448,4.4513000531435205,6.102640556904452,8.23108063152699,602.5178298218335,280.10502859774294,322.4128012240906,133.7615465270013,325.78852468847106,108.81317389368314,0,0,0,0,0,0,0.04,0,0,0.25,0,0,0,0,0.1,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,6.65e-4,5e-4,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0804648450108414,0.8187781362054712,5.66,1.33,19.66,0,0,46,0.66,0.5,11.83,4.83,1.16,19.49,0,10.16,0.83,0.16,6.83,0,0,0.16,0.5,1,0.66,4.33,2.16,0.33,0
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2005,Outside,TRUE,0,15.811507334004649,0.14147456679132334,1.2545856810666796,3.238577968498014,9.549322772019108,0,0,42.87423555671764,17.67505633605704,47.801276051241025,181.7565629043781,36.879823339364805,0,0.7201685955591848,0,0,0,0,17.943658343672027,18.271710570339906,16.114731639478723,0.05418043890676166,410.08687209809494,297.5847393651301,112.50213273296484,89.45192427277053,247.55567773819783,36.19944674776174,2.5188569021201133,1.0221230157430896,0,0.9557986212750408,0.09650436498932996,1.661485725713738,0,0.7085997318905957,0.4953713248930241,0.8967164560482116,0.796797024575323,0.3698633839156243,0.12002203888978676,0.27914514378079497,0.00871200050369003,0.02203889703353472,0.3078247551562023,0.12236171969795782,0.4674709011102013,0,0.6124913111002694,0,11.462183318436528,9.269373153455712,2.1928101649808163,5.063459207877852,1.5682899323753103,1.594265543668967,3.236168634514399,421.5490554165315,306.8541125185858,114.69494289794564,94.51538348064838,249.1239676705732,39.43561538227614,0,0,0,0,0,0,0.08,0,0,2.12,0.2,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0.009,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,5e-4,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.320625286605783,0.6525023976088113,0.16,7.33,0,0,0.83,58.83,0,0,10,0,1.16,15.83,0,11.33,2.33,0,0.33,0.66,0,0,0,0.16,0.33,8,0,0.5,0
