"SiteNumber","SiteCode","IslandCode","Species","ScientificName","CommonName","SurveyYear","MeanSize","MinSize","MaxSize","TotalCount"
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",1992,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",1993,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",1994,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",1995,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",1996,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",1997,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",1998,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",1999,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",2000,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",2001,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",2002,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",2003,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",2004,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",2005,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",2006,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",2007,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",2008,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",2009,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",2010,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",2011,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",2012,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",2013,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",2014,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",2015,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",2016,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",2017,0.00,0.00,0.00,0.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",2018,34.33,25.00,48.00,3.00
1,"WL","SM",9007.00,"Megastraea undosa","wavy turban snail",2019,63.00,63.00,63.00,1.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",1982,,,,0.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",1983,,,,0.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",1984,,,,0.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",1985,61.96,47.00,76.00,30.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",1986,61.63,48.00,74.00,30.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",1987,59.95,48.00,69.00,24.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",1988,62.18,49.00,81.00,11.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",1989,53.34,35.00,72.00,23.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",1990,47.96,14.00,61.00,25.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",1991,53.24,14.00,67.00,37.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",1992,53.42,15.00,72.00,35.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",1993,52.75,24.00,73.00,86.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",1994,52.08,28.00,68.00,48.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",1995,53.00,23.00,70.00,39.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",1996,54.52,31.00,66.00,21.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",1997,55.46,27.00,70.00,52.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",1998,51.10,28.00,71.00,57.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",1999,52.21,24.00,72.00,55.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",2000,40.23,15.00,63.00,46.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",2001,43.82,25.00,65.00,70.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",2002,0.00,0.00,0.00,0.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",2003,50.06,30.00,63.00,48.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",2004,54.08,38.00,66.00,48.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",2005,53.02,33.00,66.00,48.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",2006,50.19,27.00,63.00,73.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",2007,54.58,36.00,66.00,55.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",2008,52.89,32.00,65.00,49.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",2009,53.49,33.00,67.00,53.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",2010,58.41,41.00,72.00,53.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",2011,58.18,49.00,69.00,44.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",2012,60.36,48.00,71.00,60.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",2013,60.88,20.00,72.00,70.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",2014,61.24,29.00,75.00,66.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",2015,60.38,32.00,71.00,47.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",2016,61.17,31.00,72.00,56.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",2017,55.66,28.00,73.00,36.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",2018,50.76,28.00,71.00,56.00
1,"WL","SM",9008.00,"Lithopoma gibberosa","red turban snail",2019,54.30,39.00,69.00,60.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",1982,,,,0.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",1983,,,,0.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",1984,,,,0.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",1985,0.00,0.00,0.00,0.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",1986,69.00,69.00,69.00,1.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",1987,0.00,0.00,0.00,0.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",1988,0.00,0.00,0.00,0.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",1989,0.00,0.00,0.00,0.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",1990,0.00,0.00,0.00,0.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",1991,0.00,0.00,0.00,0.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",1992,0.00,0.00,0.00,0.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",1993,0.00,0.00,0.00,0.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",1994,0.00,0.00,0.00,0.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",1995,0.00,0.00,0.00,0.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",1996,0.00,0.00,0.00,0.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",1997,0.00,0.00,0.00,0.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",1998,0.00,0.00,0.00,0.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",1999,0.00,0.00,0.00,0.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",2000,0.00,0.00,0.00,0.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",2001,0.00,0.00,0.00,0.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",2002,0.00,0.00,0.00,0.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",2003,0.00,0.00,0.00,0.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",2004,98.33,63.00,154.00,6.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",2005,0.00,0.00,0.00,0.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",2006,119.00,119.00,119.00,1.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",2007,0.00,0.00,0.00,0.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",2008,13.00,12.00,14.00,2.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",2009,105.33,94.00,122.00,3.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",2010,116.00,115.00,117.00,2.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",2011,120.87,114.00,142.00,8.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",2012,114.25,104.00,120.00,4.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",2013,125.66,111.00,137.00,6.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",2014,131.00,131.00,131.00,1.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",2015,118.33,103.00,130.00,6.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",2016,99.00,44.00,130.00,4.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",2017,31.00,31.00,31.00,1.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",2018,68.16,42.00,88.00,6.00
1,"WL","SM",9009.00,"Megathura crenulata","giant keyhole limpet",2019,78.69,51.00,130.00,13.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",1982,,,,0.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",1983,,,,0.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",1984,,,,0.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",1985,77.16,48.00,140.00,6.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",1986,62.11,39.00,106.00,9.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",1987,58.33,25.00,103.00,6.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",1988,0.00,0.00,0.00,0.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",1989,75.11,38.00,108.00,9.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",1990,0.00,0.00,0.00,0.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",1991,0.00,0.00,0.00,0.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",1992,0.00,0.00,0.00,0.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",1993,83.30,29.00,127.00,10.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",1994,0.00,0.00,0.00,0.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",1995,0.00,0.00,0.00,0.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",1996,0.00,0.00,0.00,0.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",1997,0.00,0.00,0.00,0.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",1998,0.00,0.00,0.00,0.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",1999,0.00,0.00,0.00,0.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",2000,0.00,0.00,0.00,0.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",2001,83.76,37.00,132.00,13.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",2002,0.00,0.00,0.00,0.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",2003,0.00,0.00,0.00,0.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",2004,0.00,0.00,0.00,0.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",2005,0.00,0.00,0.00,0.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",2006,104.66,82.00,130.00,6.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",2007,88.80,39.00,127.00,5.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",2008,41.50,33.00,50.00,2.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",2009,89.83,53.00,162.00,6.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",2010,109.00,39.00,165.00,4.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",2011,81.84,34.00,136.00,19.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",2012,64.00,38.00,126.00,12.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",2013,68.80,23.00,125.00,26.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",2014,68.40,31.00,120.00,49.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",2015,49.58,16.00,109.00,89.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",2016,49.62,16.00,106.00,72.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",2017,54.55,15.00,114.00,67.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",2018,59.37,20.00,107.00,91.00
1,"WL","SM",9010.00,"Crassedoma giganteum","rock scallop",2019,64.39,21.00,111.00,78.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",1982,,,,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",1983,,,,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",1984,,,,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",1985,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",1986,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",1987,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",1988,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",1989,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",1990,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",1991,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",1992,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",1993,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",1994,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",1995,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",1996,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",1997,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",1998,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",1999,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",2000,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",2001,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",2002,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",2003,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",2004,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",2005,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",2006,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",2007,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",2008,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",2009,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",2010,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",2011,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",2012,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",2013,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",2014,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",2015,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",2016,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",2017,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",2018,0.00,0.00,0.00,0.00
1,"WL","SM",9012.00,"Haliotis assimilis","threaded abalone",2019,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",1982,,,,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",1983,,,,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",1984,,,,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",1985,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",1986,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",1987,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",1988,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",1989,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",1990,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",1991,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",1992,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",1993,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",1994,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",1995,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",1996,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",1997,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",1998,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",1999,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",2000,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",2001,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",2002,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",2003,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",2004,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",2005,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",2006,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",2007,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",2008,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",2009,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",2010,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",2011,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",2012,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",2013,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",2014,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",2015,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",2016,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",2017,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",2018,0.00,0.00,0.00,0.00
1,"WL","SM",9014.00,"Tegula regina","queen tegula",2019,0.00,0.00,0.00,0.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",1982,,,,0.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",1983,,,,0.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",1984,,,,0.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",1985,59.07,29.00,78.00,40.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",1986,58.40,39.00,77.00,50.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",1987,66.70,14.00,87.00,50.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",1988,52.46,16.00,92.00,54.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",1989,60.74,11.00,103.00,55.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",1990,68.66,29.00,90.00,54.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",1991,62.94,46.00,79.00,50.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",1992,62.83,16.00,87.00,140.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",1993,65.49,36.00,92.00,120.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",1994,69.94,11.00,92.00,99.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",1995,64.53,36.00,84.00,65.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",1996,58.81,24.00,90.00,114.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",1997,65.45,48.00,93.00,72.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",1998,61.53,25.00,93.00,154.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",1999,67.74,34.00,89.00,59.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",2000,63.33,24.00,83.00,60.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",2001,68.02,32.00,87.00,37.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",2002,65.49,28.00,90.00,59.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",2003,67.20,51.00,92.00,59.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",2004,70.53,39.00,112.00,71.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",2005,64.93,28.00,86.00,66.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",2006,67.28,36.00,90.00,77.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",2007,65.03,24.00,96.00,66.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",2008,61.00,35.00,81.00,58.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",2009,68.13,50.00,91.00,58.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",2010,74.66,54.00,102.00,62.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",2011,70.78,41.00,94.00,60.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",2012,72.00,43.00,101.00,60.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",2013,74.63,38.00,100.00,60.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",2014,70.61,38.00,85.00,60.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",2015,61.73,31.00,83.00,72.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",2016,73.90,47.00,99.00,60.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",2017,66.60,30.00,93.00,71.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",2018,71.25,32.00,104.00,63.00
1,"WL","SM",11001.00,"Patiria miniata","bat star",2019,66.54,16.00,95.00,70.00
1,"WL","SM",11002.00,"Pisaster giganteus","giant-spined sea star",1982,,,,0.00
