"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","Species","ScientificName","CommonName","SurveyYear","SurveyDate","MeanDensity_sqm","StandardDeviation","StandardError","QuadratsSampled","TotalAreaSurveyed_sqm"
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",1999,6/28/1999 0:00:00,20.16,19.14,4.94,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",2000,6/26/2000 0:00:00,17.16,15.63,4.03,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",2001,7/16/2001 0:00:00,8.83,9.94,2.56,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",2002,7/22/2002 0:00:00,14.33,18.03,4.65,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",2003,9/8/2003 0:00:00,19.00,17.72,4.57,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",2004,7/26/2004 0:00:00,11.66,13.84,3.57,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",2005,8/8/2005 0:00:00,18.66,9.44,2.43,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",2006,9/11/2006 0:00:00,47.00,14.39,3.71,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",2007,7/9/2007 0:00:00,17.33,12.51,3.23,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",2008,9/8/2008 0:00:00,5.66,5.30,1.36,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",2009,8/17/2009 0:00:00,17.16,13.78,3.55,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",2010,7/26/2010 0:00:00,25.33,25.05,6.46,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",2011,9/15/2011 0:00:00,20.33,17.18,4.43,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",2012,7/25/2012 0:00:00,11.16,9.10,2.35,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",2013,10/19/2013 0:00:00,10.16,12.40,3.20,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",2014,10/1/2014 0:00:00,6.33,6.25,1.61,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",2015,9/15/2015 0:00:00,11.33,11.56,2.98,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",2016,8/10/2016 0:00:00,8.83,11.75,3.03,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",2017,7/27/2017 0:00:00,22.83,19.36,4.99,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",2018,9/26/2018 0:00:00,1.33,3.38,0.87,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2010.00,"Macrocystis pyrifera","giant kelp, all",2019,9/24/2019 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",1993,7/14/1993 0:00:00,0.00,0.00,0.00,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",1994,7/12/1994 0:00:00,0.00,0.00,0.00,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",1995,8/21/1995 0:00:00,0.00,0.00,0.00,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",1996,7/22/1996 0:00:00,0.66,2.58,0.66,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",1997,7/7/1997 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",1998,7/6/1998 0:00:00,0.33,1.29,0.33,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",1999,6/28/1999 0:00:00,0.83,2.24,0.58,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",2000,6/26/2000 0:00:00,1.00,2.63,0.68,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",2001,7/16/2001 0:00:00,0.33,0.87,0.22,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",2002,7/22/2002 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",2003,9/8/2003 0:00:00,0.66,1.99,0.51,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",2004,7/26/2004 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",2005,8/8/2005 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",2006,9/11/2006 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",2007,7/9/2007 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",2008,9/8/2008 0:00:00,0.16,0.64,0.16,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",2009,8/17/2009 0:00:00,0.16,0.64,0.16,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",2010,7/26/2010 0:00:00,0.83,3.22,0.83,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",2011,9/15/2011 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",2012,7/25/2012 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",2013,10/19/2013 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",2014,10/1/2014 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",2015,9/15/2015 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",2016,8/10/2016 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",2017,7/27/2017 0:00:00,0.16,0.64,0.16,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",2018,9/26/2018 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012.00,"Eisenia arborea","Southern sea palm, all",2019,9/24/2019 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",1993,7/14/1993 0:00:00,0.30,0.82,0.16,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",1994,7/12/1994 0:00:00,0.89,2.68,0.53,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",1995,8/21/1995 0:00:00,1.79,3.85,0.77,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",1996,7/22/1996 0:00:00,7.00,10.05,2.59,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",1997,7/7/1997 0:00:00,5.33,11.13,2.87,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",1998,7/6/1998 0:00:00,10.00,15.35,3.96,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",1999,6/28/1999 0:00:00,5.83,12.05,3.11,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",2000,6/26/2000 0:00:00,17.66,22.50,5.81,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",2001,7/16/2001 0:00:00,8.66,17.41,4.49,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",2002,7/22/2002 0:00:00,8.66,23.92,6.17,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",2003,9/8/2003 0:00:00,5.66,11.03,2.85,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",2004,7/26/2004 0:00:00,0.83,3.22,0.83,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",2005,8/8/2005 0:00:00,1.83,3.83,0.99,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",2006,9/11/2006 0:00:00,15.00,13.52,3.49,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",2007,7/9/2007 0:00:00,7.16,9.29,2.40,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",2008,9/8/2008 0:00:00,1.83,1.99,0.51,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",2009,8/17/2009 0:00:00,10.33,9.20,2.37,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",2010,7/26/2010 0:00:00,15.33,14.60,3.77,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",2011,9/15/2011 0:00:00,16.83,15.01,3.87,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",2012,7/25/2012 0:00:00,14.33,15.62,4.03,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",2013,10/19/2013 0:00:00,8.50,10.88,2.81,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",2014,10/1/2014 0:00:00,0.50,1.40,0.36,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",2015,9/15/2015 0:00:00,1.00,2.63,0.68,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",2016,8/10/2016 0:00:00,0.33,0.87,0.22,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",2017,7/27/2017 0:00:00,2.66,8.98,2.32,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",2018,9/26/2018 0:00:00,0.50,1.40,0.36,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013.00,"Pterygophora californica","California sea palm, all",2019,9/24/2019 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1985,6/26/1985 0:00:00,0.10,0.50,0.10,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1986,7/9/1986 0:00:00,0.30,0.82,0.16,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1987,8/11/1987 0:00:00,0.00,0.00,0.00,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1988,7/27/1988 0:00:00,0.00,0.00,0.00,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1989,8/16/1989 0:00:00,0.00,0.00,0.00,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1990,7/24/1990 0:00:00,0.10,0.50,0.10,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1991,7/23/1991 0:00:00,0.10,0.50,0.10,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1992,9/16/1992 0:00:00,0.00,0.00,0.00,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1993,7/14/1993 0:00:00,0.50,1.44,0.28,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1994,7/12/1994 0:00:00,0.20,1.00,0.20,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1995,8/21/1995 0:00:00,0.00,0.00,0.00,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1996,7/22/1996 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1997,7/7/1997 0:00:00,0.50,1.40,0.36,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1998,7/6/1998 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",1999,6/28/1999 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",2000,6/26/2000 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",2001,7/16/2001 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",2002,7/22/2002 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",2003,9/8/2003 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",2004,7/26/2004 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",2005,8/8/2005 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",2006,9/11/2006 0:00:00,0.16,0.64,0.16,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",2007,7/9/2007 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",2008,9/8/2008 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",2009,8/17/2009 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",2010,7/26/2010 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",2011,9/15/2011 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",2012,7/25/2012 0:00:00,0.16,0.64,0.16,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",2013,10/19/2013 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",2014,10/1/2014 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",2015,9/15/2015 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",2016,8/10/2016 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",2017,7/27/2017 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",2018,9/26/2018 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2014.00,"Laminaria farlowii","oar weed, all",2019,9/24/2019 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2017.00,"Sargassum horneri","Sargassum horneri, all",2010,7/26/2010 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2017.00,"Sargassum horneri","Sargassum horneri, all",2011,9/15/2011 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2017.00,"Sargassum horneri","Sargassum horneri, all",2012,7/25/2012 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2017.00,"Sargassum horneri","Sargassum horneri, all",2013,10/19/2013 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2017.00,"Sargassum horneri","Sargassum horneri, all",2014,10/1/2014 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2017.00,"Sargassum horneri","Sargassum horneri, all",2015,9/15/2015 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2017.00,"Sargassum horneri","Sargassum horneri, all",2016,8/10/2016 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2017.00,"Sargassum horneri","Sargassum horneri, all",2017,7/27/2017 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2017.00,"Sargassum horneri","Sargassum horneri, all",2018,9/26/2018 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2017.00,"Sargassum horneri","Sargassum horneri, all",2019,9/24/2019 0:00:00,0.00,0.00,0.00,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",1982,8/18/1982 0:00:00,52.59,23.41,4.68,25,5.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",1983,7/26/1983 0:00:00,51.37,33.02,6.13,29,2.90
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",1984,7/12/1984 0:00:00,29.79,24.04,7.60,10,5.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",1985,6/26/1985 0:00:00,6.80,10.93,2.18,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",1986,7/9/1986 0:00:00,39.29,21.87,4.37,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",1987,8/11/1987 0:00:00,5.59,6.26,1.25,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",1988,7/27/1988 0:00:00,37.40,19.37,3.87,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",1989,8/16/1989 0:00:00,76.40,15.46,3.09,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",1990,7/24/1990 0:00:00,71.90,16.96,3.39,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",1991,7/23/1991 0:00:00,61.50,19.57,3.91,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",1992,9/16/1992 0:00:00,53.20,20.65,4.13,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",1993,7/14/1993 0:00:00,67.00,18.24,3.64,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",1994,7/12/1994 0:00:00,65.40,16.53,3.30,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",1995,8/21/1995 0:00:00,80.80,17.19,3.43,25,10.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",1996,7/22/1996 0:00:00,79.16,19.42,5.01,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",1997,7/7/1997 0:00:00,65.66,19.19,4.95,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",1998,7/6/1998 0:00:00,37.66,24.55,6.34,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",1999,6/28/1999 0:00:00,38.50,20.58,5.31,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",2000,6/26/2000 0:00:00,73.50,16.76,4.32,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",2001,7/16/2001 0:00:00,62.50,21.52,5.55,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",2002,7/22/2002 0:00:00,58.50,18.29,4.72,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",2003,9/8/2003 0:00:00,24.83,11.47,2.96,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",2004,7/26/2004 0:00:00,3.50,3.98,1.02,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",2005,8/8/2005 0:00:00,27.83,19.12,4.93,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",2006,9/11/2006 0:00:00,64.66,12.42,3.20,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",2007,7/9/2007 0:00:00,25.33,9.00,2.32,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",2008,9/8/2008 0:00:00,31.50,10.25,2.64,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",2009,8/17/2009 0:00:00,56.33,15.58,4.02,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",2010,7/26/2010 0:00:00,44.83,20.71,5.34,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",2011,9/15/2011 0:00:00,31.50,11.09,2.86,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",2012,7/25/2012 0:00:00,47.00,21.75,5.61,15,6.00
1,"SM","San Miguel Island","WL","Wyckoff Ledge",3001.00,"Rhodophyta","red algae (miscellaneous)",2013,10/19/2013 0:00:00,23.16,16.88,4.36,15,6.00
