"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","Species","ScientificName","CommonName","SurveyYear","DimensionsMeasured","MeanDimensions","MinDimensions","MaxDimensions","TotalCount"
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2007,"Holdfast_size_cm",23.94,1,83,150
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2008,"Holdfast_size_cm",36.73,4,70,104
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2009,"Holdfast_size_cm",35.13,4,77,109
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",22.07,4,56,105
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2011,"Holdfast_size_cm",27.03,3,59,100
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,"Holdfast_size_cm",25.65,2,75,104
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",26.87,7,69,109
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",17.99,4,58,106
7,"SC","Santa Cruz Island","FH","Fry's Harbor",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1984,"Holdfast_size_cm",,,,85
7,"SC","Santa Cruz Island","FH","Fry's Harbor",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2004,"Holdfast_size_cm",11.00,11,11,2
7,"SC","Santa Cruz Island","FH","Fry's Harbor",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2005,"Holdfast_size_cm",15.33,9,20,3
7,"SC","Santa Cruz Island","FH","Fry's Harbor",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2006,"Holdfast_size_cm",14.37,5,26,8
7,"SC","Santa Cruz Island","FH","Fry's Harbor",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2007,"Holdfast_size_cm",10.09,2,32,52
7,"SC","Santa Cruz Island","FH","Fry's Harbor",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2008,"Holdfast_size_cm",14.42,3,51,152
7,"SC","Santa Cruz Island","FH","Fry's Harbor",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2009,"Holdfast_size_cm",24.55,3,52,146
7,"SC","Santa Cruz Island","FH","Fry's Harbor",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",31.29,14,62,117
7,"SC","Santa Cruz Island","FH","Fry's Harbor",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2011,"Holdfast_size_cm",30.61,5,82,100
7,"SC","Santa Cruz Island","FH","Fry's Harbor",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,"Holdfast_size_cm",21.44,2,58,101
7,"SC","Santa Cruz Island","FH","Fry's Harbor",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",18.90,4,55,109
7,"SC","Santa Cruz Island","FH","Fry's Harbor",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",14.69,4,44,53
8,"SC","Santa Cruz Island","PB","Pelican Bay",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1984,"Holdfast_size_cm",,,,119
8,"SC","Santa Cruz Island","PB","Pelican Bay",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1985,"Holdfast_size_cm",,,,111
8,"SC","Santa Cruz Island","PB","Pelican Bay",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1993,"Holdfast_size_cm",11.02,2,40,106
8,"SC","Santa Cruz Island","PB","Pelican Bay",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1994,"Holdfast_size_cm",16.65,4,40,152
8,"SC","Santa Cruz Island","PB","Pelican Bay",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1995,"Holdfast_size_cm",20.57,9,38,19
8,"SC","Santa Cruz Island","PB","Pelican Bay",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2007,"Holdfast_size_cm",17.50,12,23,2
8,"SC","Santa Cruz Island","PB","Pelican Bay",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2008,"Holdfast_size_cm",14.02,7,31,42
8,"SC","Santa Cruz Island","PB","Pelican Bay",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2009,"Holdfast_size_cm",13.09,1,30,100
8,"SC","Santa Cruz Island","PB","Pelican Bay",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",22.03,11,42,101
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1984,"Holdfast_size_cm",,,,109
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1985,"Holdfast_size_cm",,,,103
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1986,"Holdfast_size_cm",12.62,3,34,100
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1993,"Holdfast_size_cm",11.63,5,15,11
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2004,"Holdfast_size_cm",23.00,23,23,1
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2005,"Holdfast_size_cm",18.85,4,34,27
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2006,"Holdfast_size_cm",10.51,4,21,43
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2007,"Holdfast_size_cm",11.86,4,44,152
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2008,"Holdfast_size_cm",11.88,3,38,75
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2009,"Holdfast_size_cm",20.17,5,58,140
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",6.95,3,13,46
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",7.24,3,30,125
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1986,"Holdfast_size_cm",37.89,3,70,102
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1988,"Holdfast_size_cm",31.09,4,75,53
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1989,"Holdfast_size_cm",16.87,4,32,99
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1990,"Holdfast_size_cm",26.62,4,56,101
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1991,"Holdfast_size_cm",29.56,5,57,102
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1992,"Holdfast_size_cm",35.10,3,72,91
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1993,"Holdfast_size_cm",16.67,2,93,109
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1994,"Holdfast_size_cm",28.06,3,75,150
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1995,"Holdfast_size_cm",32.30,8,54,114
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1996,"Holdfast_size_cm",16.33,3,64,103
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1997,"Holdfast_size_cm",14.30,3,46,116
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2003,"Holdfast_size_cm",12.50,4,34,130
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2004,"Holdfast_size_cm",27.92,10,54,153
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2005,"Holdfast_size_cm",49.87,30,87,116
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2006,"Holdfast_size_cm",36.60,5,95,113
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2007,"Holdfast_size_cm",24.94,2,63,136
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2008,"Holdfast_size_cm",26.71,3,64,94
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2009,"Holdfast_size_cm",11.48,3,47,150
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",21.74,4,63,104
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2011,"Holdfast_size_cm",20.17,9,59,41
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,"Holdfast_size_cm",12.16,4,27,89
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",19.28,2,38,124
10,"SC","Santa Cruz Island","YB","Yellow Banks",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",29.50,3,66,134
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1984,"Holdfast_size_cm",,,,100
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1985,"Holdfast_size_cm",,,,126
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1986,"Holdfast_size_cm",16.78,3,51,100
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1988,"Holdfast_size_cm",26.75,4,59,68
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1989,"Holdfast_size_cm",12.39,3,57,99
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1990,"Holdfast_size_cm",22.16,6,51,99
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1991,"Holdfast_size_cm",38.67,13,82,68
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1992,"Holdfast_size_cm",15.02,1,74,100
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1993,"Holdfast_size_cm",19.55,2,44,99
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1994,"Holdfast_size_cm",31.01,9,65,107
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1995,"Holdfast_size_cm",14.00,7,32,51
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1996,"Holdfast_size_cm",21.39,3,45,93
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1997,"Holdfast_size_cm",28.62,7,57,108
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2003,"Holdfast_size_cm",9.40,6,13,10
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2004,"Holdfast_size_cm",7.93,5,12,15
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2005,"Holdfast_size_cm",12.75,5,46,118
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2007,"Holdfast_size_cm",13.38,3,30,52
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",10.50,7,13,4
11,"AN","Anacapa Island","AR","Admiral's Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",9.58,3,25,29
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1984,"Holdfast_size_cm",,,,100
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1985,"Holdfast_size_cm",,,,41
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1986,"Holdfast_size_cm",10.53,2,52,80
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1987,"Holdfast_size_cm",,,,111
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1988,"Holdfast_size_cm",11.78,1,41,100
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1989,"Holdfast_size_cm",8.97,1,37,99
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1990,"Holdfast_size_cm",16.48,2,43,102
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1991,"Holdfast_size_cm",15.00,2,53,124
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1992,"Holdfast_size_cm",17.32,2,51,138
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1993,"Holdfast_size_cm",14.35,3,52,164
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1994,"Holdfast_size_cm",22.17,3,72,147
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1995,"Holdfast_size_cm",18.82,4,43,141
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1996,"Holdfast_size_cm",13.79,3,50,149
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1997,"Holdfast_size_cm",24.41,3,77,92
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1998,"Holdfast_size_cm",9.53,4,23,113
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1999,"Holdfast_size_cm",10.71,3,32,96
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2000,"Holdfast_size_cm",19.38,3,49,100
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2001,"Holdfast_size_cm",14.45,5,35,31
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2002,"Holdfast_size_cm",19.92,1,47,41
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2003,"Holdfast_size_cm",16.36,4,56,87
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2004,"Holdfast_size_cm",14.09,5,36,99
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2005,"Holdfast_size_cm",19.08,2,68,125
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2006,"Holdfast_size_cm",13.29,4,45,126
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2007,"Holdfast_size_cm",20.70,3,52,125
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2008,"Holdfast_size_cm",21.01,5,64,123
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2009,"Holdfast_size_cm",22.31,2,52,117
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",15.69,5,46,139
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2011,"Holdfast_size_cm",18.29,3,57,123
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,"Holdfast_size_cm",21.24,4,80,143
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",27.20,7,58,119
12,"AN","Anacapa Island","CC","Cathedral Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",15.05,3,46,150
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1984,"Holdfast_size_cm",,,,101
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1985,"Holdfast_size_cm",,,,100
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1986,"Holdfast_size_cm",5.79,1,41,100
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1987,"Holdfast_size_cm",17.88,2,60,100
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1988,"Holdfast_size_cm",11.04,2,51,100
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1989,"Holdfast_size_cm",18.64,2,85,106
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1990,"Holdfast_size_cm",14.90,3,47,103
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1991,"Holdfast_size_cm",20.12,1,62,101
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1992,"Holdfast_size_cm",16.53,2,89,117
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1993,"Holdfast_size_cm",7.74,2,34,149
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1994,"Holdfast_size_cm",12.26,4,48,107
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1995,"Holdfast_size_cm",11.80,2,78,150
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1996,"Holdfast_size_cm",13.51,2,56,109
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1997,"Holdfast_size_cm",20.25,3,44,64
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1998,"Holdfast_size_cm",6.28,2,12,114
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1999,"Holdfast_size_cm",11.96,4,45,96
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2000,"Holdfast_size_cm",9.13,2,39,108
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2001,"Holdfast_size_cm",13.44,3,48,77
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2002,"Holdfast_size_cm",15.18,3,54,79
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2003,"Holdfast_size_cm",9.06,3,56,150
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2004,"Holdfast_size_cm",11.00,2,45,122
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2005,"Holdfast_size_cm",17.71,3,67,112
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2006,"Holdfast_size_cm",10.80,4,36,107
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2007,"Holdfast_size_cm",18.47,3,46,125
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2008,"Holdfast_size_cm",19.72,5,62,150
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2009,"Holdfast_size_cm",19.67,2,43,112
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",14.64,3,48,118
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2011,"Holdfast_size_cm",17.79,3,46,129
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,"Holdfast_size_cm",11.35,3,47,128
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",14.53,4,45,100
13,"AN","Anacapa Island","LC","Landing Cove",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",15.56,3,43,150
14,"SB","Santa Barbara Island","SESL","SE Sea Lion Rookery",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1984,"Holdfast_size_cm",,,,115
14,"SB","Santa Barbara Island","SESL","SE Sea Lion Rookery",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1985,"Holdfast_size_cm",,,,102
14,"SB","Santa Barbara Island","SESL","SE Sea Lion Rookery",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1992,"Holdfast_size_cm",10.17,1,34,88
14,"SB","Santa Barbara Island","SESL","SE Sea Lion Rookery",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1993,"Holdfast_size_cm",9.88,2,23,150
14,"SB","Santa Barbara Island","SESL","SE Sea Lion Rookery",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1994,"Holdfast_size_cm",16.52,2,48,150
14,"SB","Santa Barbara Island","SESL","SE Sea Lion Rookery",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2003,"Holdfast_size_cm",7.54,2,24,98
14,"SB","Santa Barbara Island","SESL","SE Sea Lion Rookery",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2007,"Holdfast_size_cm",17.50,10,25,2
14,"SB","Santa Barbara Island","SESL","SE Sea Lion Rookery",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",6.91,3,12,23
14,"SB","Santa Barbara Island","SESL","SE Sea Lion Rookery",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",7.00,6,10,5
14,"SB","Santa Barbara Island","SESL","SE Sea Lion Rookery",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",20.40,4,47,110
15,"SB","Santa Barbara Island","AP","Arch Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1984,"Holdfast_size_cm",,,,100
15,"SB","Santa Barbara Island","AP","Arch Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1985,"Holdfast_size_cm",,,,98
15,"SB","Santa Barbara Island","AP","Arch Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1988,"Holdfast_size_cm",9.02,2,20,118
15,"SB","Santa Barbara Island","AP","Arch Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1990,"Holdfast_size_cm",13.34,3,59,84
15,"SB","Santa Barbara Island","AP","Arch Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1991,"Holdfast_size_cm",10.54,1,39,64
15,"SB","Santa Barbara Island","AP","Arch Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1992,"Holdfast_size_cm",12.20,2,36,75
15,"SB","Santa Barbara Island","AP","Arch Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1993,"Holdfast_size_cm",11.41,4,31,99
15,"SB","Santa Barbara Island","AP","Arch Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1994,"Holdfast_size_cm",21.46,3,58,189
15,"SB","Santa Barbara Island","AP","Arch Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",9.84,3,16,13
15,"SB","Santa Barbara Island","AP","Arch Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",20.00,20,20,2
15,"SB","Santa Barbara Island","AP","Arch Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",12.69,4,21,33
16,"SB","Santa Barbara Island","CAT","Cat Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1986,"Holdfast_size_cm",18.28,3,60,100
16,"SB","Santa Barbara Island","CAT","Cat Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1987,"Holdfast_size_cm",,,,98
16,"SB","Santa Barbara Island","CAT","Cat Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1988,"Holdfast_size_cm",7.80,1,17,105
16,"SB","Santa Barbara Island","CAT","Cat Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1990,"Holdfast_size_cm",29.57,2,65,99
16,"SB","Santa Barbara Island","CAT","Cat Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1991,"Holdfast_size_cm",15.78,2,44,110
